,game_id,play_id,home_team,away_team,game_date,down,ydstogo,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,qtr,yardline_100,posteam_timeouts_remaining,score_differential,posteam,defteam,posteam_timeouts_remaining,interception,fumble_lost
58,2023_01_ARI_WAS,1552,WAS,ARI,9/10/2023,2.0,13,463.0,463.0,2263.0,2,87.0,2.0,-1.0,ARI,WAS,2.0,0.0,0.0
59,2023_01_ARI_WAS,1581,WAS,ARI,9/10/2023,3.0,7,422.0,422.0,2222.0,2,81.0,2.0,-1.0,ARI,WAS,2.0,0.0,0.0
60,2023_01_ARI_WAS,1601,WAS,ARI,9/10/2023,4.0,11,384.0,384.0,2184.0,2,85.0,2.0,-1.0,ARI,WAS,2.0,0.0,0.0
61,2023_01_ARI_WAS,1620,WAS,ARI,9/10/2023,1.0,10,377.0,377.0,2177.0,2,49.0,3.0,1.0,WAS,ARI,3.0,0.0,0.0
62,2023_01_ARI_WAS,1657,WAS,ARI,9/10/2023,1.0,10,349.0,349.0,2149.0,2,37.0,3.0,1.0,WAS,ARI,3.0,0.0,0.0
63,2023_01_ARI_WAS,1679,WAS,ARI,9/10/2023,2.0,10,311.0,311.0,2111.0,2,37.0,3.0,1.0,WAS,ARI,3.0,0.0,0.0
64,2023_01_ARI_WAS,1702,WAS,ARI,9/10/2023,3.0,10,306.0,306.0,2106.0,2,37.0,3.0,1.0,WAS,ARI,3.0,0.0,0.0
65,2023_01_ARI_WAS,1722,WAS,ARI,9/10/2023,4.0,18,274.0,274.0,2074.0,2,45.0,3.0,1.0,WAS,ARI,3.0,0.0,0.0
66,2023_01_ARI_WAS,1742,WAS,ARI,9/10/2023,1.0,10,267.0,267.0,2067.0,2,88.0,2.0,-1.0,ARI,WAS,2.0,0.0,0.0
67,2023_01_ARI_WAS,1764,WAS,ARI,9/10/2023,2.0,6,227.0,227.0,2027.0,2,84.0,2.0,-1.0,ARI,WAS,2.0,0.0,0.0
68,2023_01_ARI_WAS,1794,WAS,ARI,9/10/2023,1.0,10,193.0,193.0,1993.0,2,74.0,2.0,-1.0,ARI,WAS,2.0,0.0,0.0
69,2023_01_ARI_WAS,1824,WAS,ARI,9/10/2023,1.0,10,156.0,156.0,1956.0,2,61.0,2.0,-1.0,ARI,WAS,2.0,0.0,0.0
70,2023_01_ARI_WAS,1848,WAS,ARI,9/10/2023,2.0,13,120.0,120.0,1920.0,2,64.0,2.0,-1.0,ARI,WAS,2.0,0.0,0.0
72,2023_01_ARI_WAS,1880,WAS,ARI,9/10/2023,3.0,10,115.0,115.0,1915.0,2,61.0,2.0,-1.0,ARI,WAS,2.0,0.0,0.0
73,2023_01_ARI_WAS,1925,WAS,ARI,9/10/2023,3.0,20,106.0,106.0,1906.0,2,71.0,2.0,-1.0,ARI,WAS,2.0,0.0,0.0
75,2023_01_ARI_WAS,1947,WAS,ARI,9/10/2023,4.0,12,101.0,101.0,1901.0,2,63.0,2.0,-1.0,ARI,WAS,2.0,0.0,0.0
76,2023_01_ARI_WAS,1988,WAS,ARI,9/10/2023,1.0,10,89.0,89.0,1889.0,2,88.0,1.0,1.0,WAS,ARI,1.0,0.0,0.0
77,2023_01_ARI_WAS,2013,WAS,ARI,9/10/2023,1.0,10,69.0,69.0,1869.0,2,74.0,1.0,1.0,WAS,ARI,1.0,0.0,0.0
78,2023_01_ARI_WAS,2036,WAS,ARI,9/10/2023,2.0,10,65.0,65.0,1865.0,2,74.0,1.0,1.0,WAS,ARI,1.0,0.0,0.0
79,2023_01_ARI_WAS,2059,WAS,ARI,9/10/2023,3.0,10,62.0,62.0,1862.0,2,74.0,1.0,1.0,WAS,ARI,1.0,0.0,1.0
82,2023_01_ARI_WAS,2135,WAS,ARI,9/10/2023,1.0,10,49.0,49.0,1849.0,2,81.0,1.0,-6.0,WAS,ARI,1.0,0.0,0.0
83,2023_01_ARI_WAS,2160,WAS,ARI,9/10/2023,1.0,10,30.0,30.0,1830.0,2,63.0,1.0,-6.0,WAS,ARI,1.0,0.0,0.0
84,2023_01_ARI_WAS,2183,WAS,ARI,9/10/2023,2.0,10,25.0,25.0,1825.0,2,63.0,1.0,-6.0,WAS,ARI,1.0,0.0,0.0
86,2023_01_ARI_WAS,2208,WAS,ARI,9/10/2023,1.0,10,19.0,19.0,1819.0,2,44.0,0.0,-6.0,WAS,ARI,0.0,0.0,0.0
87,2023_01_ARI_WAS,2238,WAS,ARI,9/10/2023,2.0,10,14.0,14.0,1814.0,2,44.0,0.0,-6.0,WAS,ARI,0.0,0.0,0.0
88,2023_01_ARI_WAS,2268,WAS,ARI,9/10/2023,1.0,10,8.0,8.0,1808.0,2,12.0,0.0,-6.0,WAS,ARI,0.0,0.0,0.0
89,2023_01_ARI_WAS,2291,WAS,ARI,9/10/2023,2.0,10,3.0,3.0,1803.0,2,12.0,0.0,-6.0,WAS,ARI,0.0,0.0,0.0
92,2023_01_ARI_WAS,2359,WAS,ARI,9/10/2023,1.0,10,900.0,1800.0,1800.0,3,75.0,3.0,3.0,ARI,WAS,3.0,0.0,0.0
93,2023_01_ARI_WAS,2389,WAS,ARI,9/10/2023,1.0,10,869.0,1769.0,1769.0,3,64.0,3.0,3.0,ARI,WAS,3.0,0.0,0.0
94,2023_01_ARI_WAS,2421,WAS,ARI,9/10/2023,2.0,4,846.0,1746.0,1746.0,3,58.0,3.0,3.0,ARI,WAS,3.0,0.0,0.0
95,2023_01_ARI_WAS,2447,WAS,ARI,9/10/2023,1.0,10,809.0,1709.0,1709.0,3,43.0,3.0,3.0,ARI,WAS,3.0,0.0,0.0
96,2023_01_ARI_WAS,2472,WAS,ARI,9/10/2023,2.0,5,772.0,1672.0,1672.0,3,38.0,3.0,3.0,ARI,WAS,3.0,0.0,0.0
97,2023_01_ARI_WAS,2495,WAS,ARI,9/10/2023,3.0,5,769.0,1669.0,1669.0,3,38.0,3.0,3.0,ARI,WAS,3.0,0.0,0.0
98,2023_01_ARI_WAS,2520,WAS,ARI,9/10/2023,1.0,10,739.0,1639.0,1639.0,3,29.0,3.0,3.0,ARI,WAS,3.0,0.0,0.0
99,2023_01_ARI_WAS,2545,WAS,ARI,9/10/2023,1.0,10,701.0,1601.0,1601.0,3,18.0,3.0,3.0,ARI,WAS,3.0,0.0,0.0
100,2023_01_ARI_WAS,2570,WAS,ARI,9/10/2023,2.0,9,658.0,1558.0,1558.0,3,17.0,3.0,3.0,ARI,WAS,3.0,0.0,0.0
101,2023_01_ARI_WAS,2599,WAS,ARI,9/10/2023,3.0,11,616.0,1516.0,1516.0,3,19.0,3.0,3.0,ARI,WAS,3.0,0.0,0.0
102,2023_01_ARI_WAS,2622,WAS,ARI,9/10/2023,4.0,11,612.0,1512.0,1512.0,3,19.0,3.0,3.0,ARI,WAS,3.0,0.0,0.0
104,2023_01_ARI_WAS,2672,WAS,ARI,9/10/2023,1.0,10,609.0,1509.0,1509.0,3,75.0,3.0,-6.0,WAS,ARI,3.0,0.0,0.0
105,2023_01_ARI_WAS,2697,WAS,ARI,9/10/2023,2.0,4,579.0,1479.0,1479.0,3,69.0,3.0,-6.0,WAS,ARI,3.0,0.0,0.0
106,2023_01_ARI_WAS,2719,WAS,ARI,9/10/2023,1.0,10,544.0,1444.0,1444.0,3,64.0,3.0,-6.0,WAS,ARI,3.0,0.0,0.0
107,2023_01_ARI_WAS,2744,WAS,ARI,9/10/2023,2.0,5,509.0,1409.0,1409.0,3,59.0,3.0,-6.0,WAS,ARI,3.0,0.0,0.0
108,2023_01_ARI_WAS,2766,WAS,ARI,9/10/2023,1.0,10,477.0,1377.0,1377.0,3,53.0,3.0,-6.0,WAS,ARI,3.0,0.0,0.0
109,2023_01_ARI_WAS,2788,WAS,ARI,9/10/2023,2.0,9,441.0,1341.0,1341.0,3,52.0,3.0,-6.0,WAS,ARI,3.0,0.0,0.0
110,2023_01_ARI_WAS,2808,WAS,ARI,9/10/2023,3.0,15,397.0,1297.0,1297.0,3,58.0,3.0,-6.0,WAS,ARI,3.0,0.0,0.0
111,2023_01_ARI_WAS,2850,WAS,ARI,9/10/2023,3.0,25,372.0,1272.0,1272.0,3,68.0,3.0,-6.0,WAS,ARI,3.0,0.0,0.0
112,2023_01_ARI_WAS,2870,WAS,ARI,9/10/2023,4.0,32,335.0,1235.0,1235.0,3,75.0,3.0,-6.0,WAS,ARI,3.0,0.0,0.0
113,2023_01_ARI_WAS,2900,WAS,ARI,9/10/2023,1.0,10,322.0,1222.0,1222.0,3,75.0,3.0,6.0,ARI,WAS,3.0,0.0,0.0
114,2023_01_ARI_WAS,2935,WAS,ARI,9/10/2023,1.0,10,284.0,1184.0,1184.0,3,63.0,3.0,6.0,ARI,WAS,3.0,0.0,0.0
115,2023_01_ARI_WAS,2957,WAS,ARI,9/10/2023,2.0,5,243.0,1143.0,1143.0,3,58.0,3.0,6.0,ARI,WAS,3.0,0.0,0.0
116,2023_01_ARI_WAS,2981,WAS,ARI,9/10/2023,2.0,10,226.0,1126.0,1126.0,3,63.0,3.0,6.0,ARI,WAS,3.0,0.0,0.0
117,2023_01_ARI_WAS,3003,WAS,ARI,9/10/2023,3.0,8,188.0,1088.0,1088.0,3,61.0,3.0,6.0,ARI,WAS,3.0,0.0,0.0
118,2023_01_ARI_WAS,3026,WAS,ARI,9/10/2023,4.0,8,183.0,1083.0,1083.0,3,61.0,3.0,6.0,ARI,WAS,3.0,0.0,0.0
119,2023_01_ARI_WAS,3052,WAS,ARI,9/10/2023,1.0,10,174.0,1074.0,1074.0,3,75.0,3.0,-6.0,WAS,ARI,3.0,0.0,0.0
120,2023_01_ARI_WAS,3099,WAS,ARI,9/10/2023,1.0,20,147.0,1047.0,1047.0,3,85.0,3.0,-6.0,WAS,ARI,3.0,0.0,0.0
121,2023_01_ARI_WAS,3122,WAS,ARI,9/10/2023,2.0,20,142.0,1042.0,1042.0,3,85.0,3.0,-6.0,WAS,ARI,3.0,0.0,0.0
122,2023_01_ARI_WAS,3145,WAS,ARI,9/10/2023,3.0,20,139.0,1039.0,1039.0,3,85.0,3.0,-6.0,WAS,ARI,3.0,0.0,0.0
123,2023_01_ARI_WAS,3170,WAS,ARI,9/10/2023,4.0,8,99.0,999.0,999.0,3,73.0,3.0,-6.0,WAS,ARI,3.0,0.0,0.0
124,2023_01_ARI_WAS,3196,WAS,ARI,9/10/2023,1.0,10,88.0,988.0,988.0,3,60.0,3.0,6.0,ARI,WAS,3.0,0.0,0.0
125,2023_01_ARI_WAS,3225,WAS,ARI,9/10/2023,2.0,11,53.0,953.0,953.0,3,61.0,3.0,6.0,ARI,WAS,3.0,0.0,0.0
126,2023_01_ARI_WAS,3247,WAS,ARI,9/10/2023,3.0,15,9.0,909.0,909.0,3,65.0,3.0,6.0,ARI,WAS,3.0,0.0,1.0
127,2023_01_ARI_WAS,3285,WAS,ARI,9/10/2023,1.0,10,2.0,902.0,902.0,3,29.0,3.0,-6.0,WAS,ARI,3.0,0.0,0.0
129,2023_01_ARI_WAS,3327,WAS,ARI,9/10/2023,2.0,6,900.0,900.0,900.0,4,25.0,3.0,-6.0,WAS,ARI,3.0,0.0,0.0
130,2023_01_ARI_WAS,3349,WAS,ARI,9/10/2023,1.0,10,869.0,869.0,869.0,4,18.0,3.0,-6.0,WAS,ARI,3.0,0.0,0.0
131,2023_01_ARI_WAS,3392,WAS,ARI,9/10/2023,2.0,3,818.0,818.0,818.0,4,11.0,3.0,-6.0,WAS,ARI,3.0,0.0,0.0
132,2023_01_ARI_WAS,3414,WAS,ARI,9/10/2023,1.0,8,760.0,760.0,760.0,4,8.0,3.0,-6.0,WAS,ARI,3.0,0.0,0.0
133,2023_01_ARI_WAS,3437,WAS,ARI,9/10/2023,2.0,8,756.0,756.0,756.0,4,8.0,3.0,-6.0,WAS,ARI,3.0,0.0,0.0
134,2023_01_ARI_WAS,3459,WAS,ARI,9/10/2023,3.0,6,714.0,714.0,714.0,4,6.0,3.0,-6.0,WAS,ARI,3.0,0.0,0.0
137,2023_01_ARI_WAS,3520,WAS,ARI,9/10/2023,1.0,10,708.0,708.0,708.0,4,75.0,3.0,-1.0,ARI,WAS,3.0,0.0,0.0
138,2023_01_ARI_WAS,3542,WAS,ARI,9/10/2023,2.0,11,674.0,674.0,674.0,4,76.0,3.0,-1.0,ARI,WAS,3.0,0.0,0.0
139,2023_01_ARI_WAS,3567,WAS,ARI,9/10/2023,3.0,13,634.0,634.0,634.0,4,78.0,3.0,-1.0,ARI,WAS,3.0,0.0,0.0
140,2023_01_ARI_WAS,3592,WAS,ARI,9/10/2023,4.0,12,595.0,595.0,595.0,4,77.0,3.0,-1.0,ARI,WAS,3.0,0.0,0.0
141,2023_01_ARI_WAS,3612,WAS,ARI,9/10/2023,1.0,10,587.0,587.0,587.0,4,76.0,3.0,1.0,WAS,ARI,3.0,0.0,0.0
142,2023_01_ARI_WAS,3641,WAS,ARI,9/10/2023,2.0,8,549.0,549.0,549.0,4,74.0,3.0,1.0,WAS,ARI,3.0,0.0,0.0
143,2023_01_ARI_WAS,3676,WAS,ARI,9/10/2023,3.0,11,504.0,504.0,504.0,4,77.0,2.0,1.0,WAS,ARI,2.0,0.0,0.0
144,2023_01_ARI_WAS,3748,WAS,ARI,9/10/2023,4.0,1,469.0,469.0,469.0,4,67.0,2.0,1.0,WAS,ARI,2.0,0.0,0.0
145,2023_01_ARI_WAS,3774,WAS,ARI,9/10/2023,1.0,10,457.0,457.0,457.0,4,79.0,3.0,-1.0,ARI,WAS,3.0,0.0,0.0
146,2023_01_ARI_WAS,3797,WAS,ARI,9/10/2023,2.0,10,450.0,450.0,450.0,4,79.0,3.0,-1.0,ARI,WAS,3.0,0.0,0.0
147,2023_01_ARI_WAS,3819,WAS,ARI,9/10/2023,3.0,2,414.0,414.0,414.0,4,71.0,3.0,-1.0,ARI,WAS,3.0,0.0,0.0
148,2023_01_ARI_WAS,3841,WAS,ARI,9/10/2023,1.0,10,374.0,374.0,374.0,4,66.0,3.0,-1.0,ARI,WAS,3.0,0.0,0.0
149,2023_01_ARI_WAS,3868,WAS,ARI,9/10/2023,2.0,13,339.0,339.0,339.0,4,69.0,3.0,-1.0,ARI,WAS,3.0,0.0,0.0
150,2023_01_ARI_WAS,3890,WAS,ARI,9/10/2023,3.0,7,298.0,298.0,298.0,4,63.0,3.0,-1.0,ARI,WAS,3.0,0.0,0.0
151,2023_01_ARI_WAS,3920,WAS,ARI,9/10/2023,1.0,10,293.0,293.0,293.0,4,55.0,3.0,-1.0,ARI,WAS,3.0,0.0,0.0
152,2023_01_ARI_WAS,3961,WAS,ARI,9/10/2023,1.0,15,285.0,285.0,285.0,4,60.0,3.0,-1.0,ARI,WAS,3.0,0.0,1.0
153,2023_01_ARI_WAS,3999,WAS,ARI,9/10/2023,1.0,10,278.0,278.0,278.0,4,22.0,2.0,1.0,WAS,ARI,2.0,0.0,0.0
154,2023_01_ARI_WAS,4021,WAS,ARI,9/10/2023,2.0,9,234.0,234.0,234.0,4,21.0,2.0,1.0,WAS,ARI,2.0,0.0,0.0
155,2023_01_ARI_WAS,4043,WAS,ARI,9/10/2023,3.0,6,189.0,189.0,189.0,4,18.0,2.0,1.0,WAS,ARI,2.0,0.0,0.0
156,2023_01_ARI_WAS,4065,WAS,ARI,9/10/2023,4.0,3,146.0,146.0,146.0,4,15.0,2.0,1.0,WAS,ARI,2.0,0.0,0.0
158,2023_01_ARI_WAS,4101,WAS,ARI,9/10/2023,1.0,10,143.0,143.0,143.0,4,75.0,3.0,-4.0,ARI,WAS,3.0,0.0,0.0
159,2023_01_ARI_WAS,4126,WAS,ARI,9/10/2023,2.0,6,124.0,124.0,124.0,4,71.0,3.0,-4.0,ARI,WAS,3.0,0.0,0.0
160,2023_01_ARI_WAS,4160,WAS,ARI,9/10/2023,2.0,1,122.0,122.0,122.0,4,66.0,3.0,-4.0,ARI,WAS,3.0,0.0,0.0
161,2023_01_ARI_WAS,4182,WAS,ARI,9/10/2023,1.0,10,117.0,117.0,117.0,4,63.0,3.0,-4.0,ARI,WAS,3.0,0.0,0.0
162,2023_01_ARI_WAS,4214,WAS,ARI,9/10/2023,2.0,8,89.0,89.0,89.0,4,61.0,3.0,-4.0,ARI,WAS,3.0,0.0,0.0
164,2023_01_ARI_WAS,4234,WAS,ARI,9/10/2023,3.0,16,82.0,82.0,82.0,4,69.0,2.0,-4.0,ARI,WAS,2.0,0.0,0.0
165,2023_01_ARI_WAS,4271,WAS,ARI,9/10/2023,4.0,10,75.0,75.0,75.0,4,63.0,2.0,-4.0,ARI,WAS,2.0,0.0,0.0
166,2023_01_ARI_WAS,4294,WAS,ARI,9/10/2023,1.0,10,70.0,70.0,70.0,4,36.0,2.0,4.0,WAS,ARI,2.0,0.0,0.0
168,2023_01_ARI_WAS,4316,WAS,ARI,9/10/2023,2.0,8,66.0,66.0,66.0,4,34.0,2.0,4.0,WAS,ARI,2.0,0.0,0.0
170,2023_01_ARI_WAS,4356,WAS,ARI,9/10/2023,3.0,6,60.0,60.0,60.0,4,32.0,2.0,4.0,WAS,ARI,2.0,0.0,0.0
171,2023_01_ARI_WAS,4406,WAS,ARI,9/10/2023,3.0,13,52.0,52.0,52.0,4,39.0,2.0,4.0,WAS,ARI,2.0,0.0,0.0
172,2023_01_ARI_WAS,4428,WAS,ARI,9/10/2023,4.0,10,7.0,7.0,7.0,4,36.0,2.0,4.0,WAS,ARI,2.0,0.0,0.0
173,2023_01_ARI_WAS,4452,WAS,ARI,9/10/2023,4.0,15,7.0,7.0,7.0,4,41.0,2.0,4.0,WAS,ARI,2.0,0.0,0.0
177,2023_01_BUF_NYJ,58,NYJ,BUF,9/11/2023,1.0,10,900.0,1800.0,3600.0,1,75.0,3.0,0.0,BUF,NYJ,3.0,0.0,0.0
178,2023_01_BUF_NYJ,83,NYJ,BUF,9/11/2023,2.0,3,874.0,1774.0,3574.0,1,68.0,3.0,0.0,BUF,NYJ,3.0,0.0,0.0
179,2023_01_BUF_NYJ,108,NYJ,BUF,9/11/2023,1.0,10,841.0,1741.0,3541.0,1,63.0,3.0,0.0,BUF,NYJ,3.0,0.0,0.0
180,2023_01_BUF_NYJ,130,NYJ,BUF,9/11/2023,2.0,7,804.0,1704.0,3504.0,1,60.0,3.0,0.0,BUF,NYJ,3.0,0.0,0.0
181,2023_01_BUF_NYJ,152,NYJ,BUF,9/11/2023,3.0,5,759.0,1659.0,3459.0,1,58.0,3.0,0.0,BUF,NYJ,3.0,0.0,0.0
182,2023_01_BUF_NYJ,175,NYJ,BUF,9/11/2023,4.0,5,757.0,1657.0,3457.0,1,58.0,3.0,0.0,BUF,NYJ,3.0,0.0,0.0
183,2023_01_BUF_NYJ,195,NYJ,BUF,9/11/2023,1.0,10,750.0,1650.0,3450.0,1,88.0,3.0,0.0,NYJ,BUF,3.0,0.0,0.0
184,2023_01_BUF_NYJ,222,NYJ,BUF,9/11/2023,1.0,10,713.0,1613.0,3413.0,1,62.0,3.0,0.0,NYJ,BUF,3.0,0.0,0.0
