,game_id,play_id,home_team,away_team,game_date,down,ydstogo,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,qtr,yardline_100,posteam_timeouts_remaining,score_differential,posteam,defteam,posteam_timeouts_remaining,interception,fumble_lost
18,2024_01_ARI_BUF,479,BUF,ARI,9/8/2024,2.0,1,418.0,1318.0,3118.0,1,36.0,3.0,-7.0,BUF,ARI,3.0,0.0,0.0
19,2024_01_ARI_BUF,503,BUF,ARI,9/8/2024,1.0,10,375.0,1275.0,3075.0,1,33.0,3.0,-7.0,BUF,ARI,3.0,0.0,0.0
20,2024_01_ARI_BUF,528,BUF,ARI,9/8/2024,1.0,10,333.0,1233.0,3033.0,1,19.0,3.0,-7.0,BUF,ARI,3.0,0.0,1.0
21,2024_01_ARI_BUF,565,BUF,ARI,9/8/2024,1.0,10,324.0,1224.0,3024.0,1,71.0,3.0,7.0,ARI,BUF,3.0,0.0,0.0
22,2024_01_ARI_BUF,587,BUF,ARI,9/8/2024,2.0,6,286.0,1186.0,2986.0,1,67.0,3.0,7.0,ARI,BUF,3.0,0.0,0.0
23,2024_01_ARI_BUF,622,BUF,ARI,9/8/2024,3.0,4,251.0,1151.0,2951.0,1,65.0,3.0,7.0,ARI,BUF,3.0,0.0,0.0
24,2024_01_ARI_BUF,652,BUF,ARI,9/8/2024,1.0,10,207.0,1107.0,2907.0,1,41.0,3.0,7.0,ARI,BUF,3.0,0.0,0.0
25,2024_01_ARI_BUF,677,BUF,ARI,9/8/2024,2.0,4,164.0,1064.0,2864.0,1,35.0,3.0,7.0,ARI,BUF,3.0,0.0,0.0
26,2024_01_ARI_BUF,707,BUF,ARI,9/8/2024,1.0,10,127.0,1027.0,2827.0,1,28.0,3.0,7.0,ARI,BUF,3.0,0.0,0.0
27,2024_01_ARI_BUF,734,BUF,ARI,9/8/2024,1.0,10,88.0,988.0,2788.0,1,17.0,3.0,7.0,ARI,BUF,3.0,0.0,0.0
28,2024_01_ARI_BUF,759,BUF,ARI,9/8/2024,2.0,7,49.0,949.0,2749.0,1,14.0,3.0,7.0,ARI,BUF,3.0,0.0,0.0
29,2024_01_ARI_BUF,781,BUF,ARI,9/8/2024,3.0,6,8.0,908.0,2708.0,1,13.0,3.0,7.0,ARI,BUF,3.0,0.0,0.0
31,2024_01_ARI_BUF,823,BUF,ARI,9/8/2024,4.0,4,900.0,900.0,2700.0,2,11.0,3.0,7.0,ARI,BUF,3.0,0.0,0.0
33,2024_01_ARI_BUF,868,BUF,ARI,9/8/2024,1.0,10,897.0,897.0,2697.0,2,70.0,3.0,-10.0,BUF,ARI,3.0,0.0,0.0
34,2024_01_ARI_BUF,902,BUF,ARI,9/8/2024,1.0,10,894.0,894.0,2694.0,2,64.0,3.0,-10.0,BUF,ARI,3.0,0.0,0.0
35,2024_01_ARI_BUF,924,BUF,ARI,9/8/2024,1.0,10,862.0,862.0,2662.0,2,49.0,3.0,-10.0,BUF,ARI,3.0,0.0,0.0
36,2024_01_ARI_BUF,946,BUF,ARI,9/8/2024,2.0,5,825.0,825.0,2625.0,2,44.0,3.0,-10.0,BUF,ARI,3.0,0.0,0.0
37,2024_01_ARI_BUF,971,BUF,ARI,9/8/2024,1.0,10,796.0,796.0,2596.0,2,21.0,3.0,-10.0,BUF,ARI,3.0,0.0,0.0
38,2024_01_ARI_BUF,993,BUF,ARI,9/8/2024,2.0,1,755.0,755.0,2555.0,2,12.0,3.0,-10.0,BUF,ARI,3.0,0.0,0.0
39,2024_01_ARI_BUF,1015,BUF,ARI,9/8/2024,1.0,8,716.0,716.0,2516.0,2,8.0,3.0,-10.0,BUF,ARI,3.0,0.0,0.0
40,2024_01_ARI_BUF,1037,BUF,ARI,9/8/2024,2.0,4,675.0,675.0,2475.0,2,4.0,3.0,-10.0,BUF,ARI,3.0,0.0,0.0
41,2024_01_ARI_BUF,1059,BUF,ARI,9/8/2024,3.0,4,635.0,635.0,2435.0,2,4.0,3.0,-10.0,BUF,ARI,3.0,0.0,0.0
42,2024_01_ARI_BUF,1093,BUF,ARI,9/8/2024,3.0,19,631.0,631.0,2431.0,2,19.0,3.0,-10.0,BUF,ARI,3.0,0.0,0.0
43,2024_01_ARI_BUF,1120,BUF,ARI,9/8/2024,4.0,19,591.0,591.0,2391.0,2,19.0,3.0,-10.0,BUF,ARI,3.0,0.0,0.0
45,2024_01_ARI_BUF,1170,BUF,ARI,9/8/2024,1.0,10,582.0,582.0,2382.0,2,71.0,3.0,7.0,ARI,BUF,3.0,0.0,0.0
46,2024_01_ARI_BUF,1195,BUF,ARI,9/8/2024,2.0,5,542.0,542.0,2342.0,2,66.0,3.0,7.0,ARI,BUF,3.0,0.0,0.0
47,2024_01_ARI_BUF,1217,BUF,ARI,9/8/2024,1.0,10,505.0,505.0,2305.0,2,60.0,3.0,7.0,ARI,BUF,3.0,0.0,0.0
48,2024_01_ARI_BUF,1244,BUF,ARI,9/8/2024,2.0,10,499.0,499.0,2299.0,2,60.0,3.0,7.0,ARI,BUF,3.0,0.0,0.0
49,2024_01_ARI_BUF,1269,BUF,ARI,9/8/2024,3.0,6,459.0,459.0,2259.0,2,56.0,3.0,7.0,ARI,BUF,3.0,0.0,0.0
50,2024_01_ARI_BUF,1296,BUF,ARI,9/8/2024,1.0,10,425.0,425.0,2225.0,2,44.0,3.0,7.0,ARI,BUF,3.0,0.0,0.0
51,2024_01_ARI_BUF,1326,BUF,ARI,9/8/2024,2.0,5,384.0,384.0,2184.0,2,39.0,3.0,7.0,ARI,BUF,3.0,0.0,0.0
52,2024_01_ARI_BUF,1349,BUF,ARI,9/8/2024,3.0,5,376.0,376.0,2176.0,2,39.0,3.0,7.0,ARI,BUF,3.0,0.0,0.0
53,2024_01_ARI_BUF,1374,BUF,ARI,9/8/2024,1.0,10,338.0,338.0,2138.0,2,25.0,3.0,7.0,ARI,BUF,3.0,0.0,0.0
54,2024_01_ARI_BUF,1396,BUF,ARI,9/8/2024,2.0,6,293.0,293.0,2093.0,2,21.0,3.0,7.0,ARI,BUF,3.0,0.0,0.0
55,2024_01_ARI_BUF,1429,BUF,ARI,9/8/2024,1.0,10,249.0,249.0,2049.0,2,13.0,3.0,7.0,ARI,BUF,3.0,0.0,0.0
56,2024_01_ARI_BUF,1451,BUF,ARI,9/8/2024,2.0,7,205.0,205.0,2005.0,2,10.0,3.0,7.0,ARI,BUF,3.0,0.0,0.0
57,2024_01_ARI_BUF,1476,BUF,ARI,9/8/2024,1.0,3,164.0,164.0,1964.0,2,3.0,3.0,7.0,ARI,BUF,3.0,0.0,0.0
60,2024_01_ARI_BUF,1542,BUF,ARI,9/8/2024,1.0,10,160.0,160.0,1960.0,2,70.0,3.0,-14.0,BUF,ARI,3.0,0.0,0.0
61,2024_01_ARI_BUF,1568,BUF,ARI,9/8/2024,1.0,15,160.0,160.0,1960.0,2,75.0,3.0,-14.0,BUF,ARI,3.0,0.0,0.0
62,2024_01_ARI_BUF,1590,BUF,ARI,9/8/2024,2.0,9,120.0,120.0,1920.0,2,69.0,3.0,-14.0,BUF,ARI,3.0,0.0,0.0
63,2024_01_ARI_BUF,1622,BUF,ARI,9/8/2024,3.0,1,101.0,101.0,1901.0,2,61.0,3.0,-14.0,BUF,ARI,3.0,0.0,0.0
64,2024_01_ARI_BUF,1646,BUF,ARI,9/8/2024,3.0,6,83.0,83.0,1883.0,2,66.0,3.0,-14.0,BUF,ARI,3.0,0.0,0.0
65,2024_01_ARI_BUF,1671,BUF,ARI,9/8/2024,1.0,10,55.0,55.0,1855.0,2,47.0,3.0,-14.0,BUF,ARI,3.0,0.0,0.0
67,2024_01_ARI_BUF,1695,BUF,ARI,9/8/2024,1.0,15,55.0,55.0,1855.0,2,52.0,2.0,-14.0,BUF,ARI,2.0,0.0,0.0
68,2024_01_ARI_BUF,1735,BUF,ARI,9/8/2024,1.0,10,45.0,45.0,1845.0,2,41.0,2.0,-14.0,BUF,ARI,2.0,0.0,0.0
69,2024_01_ARI_BUF,1766,BUF,ARI,9/8/2024,1.0,10,38.0,38.0,1838.0,2,26.0,2.0,-14.0,BUF,ARI,2.0,0.0,0.0
70,2024_01_ARI_BUF,1796,BUF,ARI,9/8/2024,1.0,10,32.0,32.0,1832.0,2,14.0,2.0,-14.0,BUF,ARI,2.0,0.0,0.0
72,2024_01_ARI_BUF,1818,BUF,ARI,9/8/2024,2.0,3,25.0,25.0,1825.0,2,7.0,1.0,-14.0,BUF,ARI,1.0,0.0,0.0
75,2024_01_ARI_BUF,1886,BUF,ARI,9/8/2024,1.0,10,11.0,11.0,1811.0,2,96.0,3.0,7.0,ARI,BUF,3.0,0.0,0.0
78,2024_01_ARI_BUF,1967,BUF,ARI,9/8/2024,1.0,10,900.0,1800.0,1800.0,3,60.0,3.0,-7.0,BUF,ARI,3.0,0.0,0.0
79,2024_01_ARI_BUF,1989,BUF,ARI,9/8/2024,1.0,19,878.0,1778.0,1778.0,3,69.0,3.0,-7.0,BUF,ARI,3.0,0.0,0.0
80,2024_01_ARI_BUF,2030,BUF,ARI,9/8/2024,2.0,15,836.0,1736.0,1736.0,3,65.0,3.0,-7.0,BUF,ARI,3.0,0.0,0.0
81,2024_01_ARI_BUF,2060,BUF,ARI,9/8/2024,3.0,11,803.0,1703.0,1703.0,3,61.0,3.0,-7.0,BUF,ARI,3.0,0.0,0.0
82,2024_01_ARI_BUF,2089,BUF,ARI,9/8/2024,1.0,10,761.0,1661.0,1661.0,3,36.0,3.0,-7.0,BUF,ARI,3.0,0.0,0.0
83,2024_01_ARI_BUF,2111,BUF,ARI,9/8/2024,2.0,12,719.0,1619.0,1619.0,3,38.0,3.0,-7.0,BUF,ARI,3.0,0.0,0.0
84,2024_01_ARI_BUF,2145,BUF,ARI,9/8/2024,1.0,10,679.0,1579.0,1579.0,3,24.0,3.0,-7.0,BUF,ARI,3.0,0.0,0.0
85,2024_01_ARI_BUF,2167,BUF,ARI,9/8/2024,1.0,10,638.0,1538.0,1538.0,3,11.0,3.0,-7.0,BUF,ARI,3.0,0.0,0.0
86,2024_01_ARI_BUF,2189,BUF,ARI,9/8/2024,2.0,10,598.0,1498.0,1498.0,3,11.0,3.0,-7.0,BUF,ARI,3.0,0.0,0.0
87,2024_01_ARI_BUF,2216,BUF,ARI,9/8/2024,3.0,10,595.0,1495.0,1495.0,3,11.0,3.0,-7.0,BUF,ARI,3.0,0.0,0.0
90,2024_01_ARI_BUF,2291,BUF,ARI,9/8/2024,1.0,10,591.0,1491.0,1491.0,3,70.0,3.0,0.0,ARI,BUF,3.0,0.0,0.0
91,2024_01_ARI_BUF,2318,BUF,ARI,9/8/2024,2.0,8,560.0,1460.0,1460.0,3,68.0,3.0,0.0,ARI,BUF,3.0,0.0,0.0
92,2024_01_ARI_BUF,2340,BUF,ARI,9/8/2024,3.0,6,521.0,1421.0,1421.0,3,66.0,3.0,0.0,ARI,BUF,3.0,0.0,0.0
93,2024_01_ARI_BUF,2360,BUF,ARI,9/8/2024,4.0,14,483.0,1383.0,1383.0,3,74.0,3.0,0.0,ARI,BUF,3.0,0.0,0.0
94,2024_01_ARI_BUF,2386,BUF,ARI,9/8/2024,1.0,10,473.0,1373.0,1373.0,3,69.0,3.0,0.0,BUF,ARI,3.0,0.0,0.0
95,2024_01_ARI_BUF,2423,BUF,ARI,9/8/2024,2.0,7,434.0,1334.0,1334.0,3,66.0,3.0,0.0,BUF,ARI,3.0,0.0,0.0
96,2024_01_ARI_BUF,2445,BUF,ARI,9/8/2024,3.0,7,394.0,1294.0,1294.0,3,66.0,3.0,0.0,BUF,ARI,3.0,0.0,0.0
97,2024_01_ARI_BUF,2468,BUF,ARI,9/8/2024,4.0,7,388.0,1288.0,1288.0,3,66.0,3.0,0.0,BUF,ARI,3.0,0.0,0.0
98,2024_01_ARI_BUF,2494,BUF,ARI,9/8/2024,1.0,10,376.0,1276.0,1276.0,3,79.0,3.0,0.0,ARI,BUF,3.0,0.0,0.0
99,2024_01_ARI_BUF,2527,BUF,ARI,9/8/2024,2.0,7,332.0,1232.0,1232.0,3,76.0,3.0,0.0,ARI,BUF,3.0,0.0,1.0
100,2024_01_ARI_BUF,2561,BUF,ARI,9/8/2024,1.0,10,325.0,1225.0,1225.0,3,21.0,3.0,0.0,BUF,ARI,3.0,0.0,0.0
101,2024_01_ARI_BUF,2583,BUF,ARI,9/8/2024,2.0,9,288.0,1188.0,1188.0,3,20.0,3.0,0.0,BUF,ARI,3.0,0.0,0.0
102,2024_01_ARI_BUF,2608,BUF,ARI,9/8/2024,3.0,2,245.0,1145.0,1145.0,3,13.0,3.0,0.0,BUF,ARI,3.0,0.0,0.0
103,2024_01_ARI_BUF,2632,BUF,ARI,9/8/2024,4.0,1,204.0,1104.0,1104.0,3,12.0,3.0,0.0,BUF,ARI,3.0,0.0,0.0
104,2024_01_ARI_BUF,2654,BUF,ARI,9/8/2024,1.0,10,163.0,1063.0,1063.0,3,11.0,3.0,0.0,BUF,ARI,3.0,0.0,0.0
107,2024_01_ARI_BUF,2727,BUF,ARI,9/8/2024,1.0,10,157.0,1057.0,1057.0,3,70.0,3.0,-7.0,ARI,BUF,3.0,0.0,0.0
108,2024_01_ARI_BUF,2749,BUF,ARI,9/8/2024,2.0,7,119.0,1019.0,1019.0,3,67.0,3.0,-7.0,ARI,BUF,3.0,0.0,0.0
109,2024_01_ARI_BUF,2776,BUF,ARI,9/8/2024,3.0,7,113.0,1013.0,1013.0,3,67.0,3.0,-7.0,ARI,BUF,3.0,0.0,0.0
110,2024_01_ARI_BUF,2808,BUF,ARI,9/8/2024,1.0,10,71.0,971.0,971.0,3,38.0,3.0,-7.0,ARI,BUF,3.0,0.0,0.0
111,2024_01_ARI_BUF,2830,BUF,ARI,9/8/2024,1.0,10,28.0,928.0,928.0,3,18.0,3.0,-7.0,ARI,BUF,3.0,0.0,0.0
113,2024_01_ARI_BUF,2877,BUF,ARI,9/8/2024,2.0,6,900.0,900.0,900.0,4,14.0,3.0,-7.0,ARI,BUF,3.0,0.0,0.0
114,2024_01_ARI_BUF,2899,BUF,ARI,9/8/2024,3.0,4,858.0,858.0,858.0,4,12.0,3.0,-7.0,ARI,BUF,3.0,0.0,0.0
115,2024_01_ARI_BUF,2921,BUF,ARI,9/8/2024,4.0,4,815.0,815.0,815.0,4,12.0,3.0,-7.0,ARI,BUF,3.0,0.0,0.0
117,2024_01_ARI_BUF,2979,BUF,ARI,9/8/2024,1.0,10,812.0,812.0,812.0,4,70.0,3.0,4.0,BUF,ARI,3.0,0.0,0.0
118,2024_01_ARI_BUF,3001,BUF,ARI,9/8/2024,2.0,4,771.0,771.0,771.0,4,64.0,3.0,4.0,BUF,ARI,3.0,0.0,0.0
119,2024_01_ARI_BUF,3030,BUF,ARI,9/8/2024,1.0,10,731.0,731.0,731.0,4,45.0,3.0,4.0,BUF,ARI,3.0,0.0,0.0
120,2024_01_ARI_BUF,3052,BUF,ARI,9/8/2024,2.0,9,687.0,687.0,687.0,4,44.0,3.0,4.0,BUF,ARI,3.0,0.0,0.0
121,2024_01_ARI_BUF,3075,BUF,ARI,9/8/2024,3.0,9,681.0,681.0,681.0,4,44.0,3.0,4.0,BUF,ARI,3.0,0.0,0.0
122,2024_01_ARI_BUF,3099,BUF,ARI,9/8/2024,3.0,14,681.0,681.0,681.0,4,49.0,3.0,4.0,BUF,ARI,3.0,0.0,0.0
123,2024_01_ARI_BUF,3124,BUF,ARI,9/8/2024,4.0,2,643.0,643.0,643.0,4,37.0,3.0,4.0,BUF,ARI,3.0,0.0,0.0
125,2024_01_ARI_BUF,3151,BUF,ARI,9/8/2024,1.0,10,600.0,600.0,600.0,4,32.0,2.0,4.0,BUF,ARI,2.0,0.0,0.0
126,2024_01_ARI_BUF,3182,BUF,ARI,9/8/2024,2.0,12,558.0,558.0,558.0,4,34.0,2.0,4.0,BUF,ARI,2.0,0.0,0.0
127,2024_01_ARI_BUF,3207,BUF,ARI,9/8/2024,1.0,6,535.0,535.0,535.0,4,6.0,2.0,4.0,BUF,ARI,2.0,0.0,0.0
128,2024_01_ARI_BUF,3230,BUF,ARI,9/8/2024,2.0,6,531.0,531.0,531.0,4,6.0,2.0,4.0,BUF,ARI,2.0,0.0,0.0
133,2024_01_ARI_BUF,3345,BUF,ARI,9/8/2024,1.0,10,511.0,511.0,511.0,4,70.0,2.0,3.0,BUF,ARI,2.0,0.0,0.0
134,2024_01_ARI_BUF,3367,BUF,ARI,9/8/2024,2.0,1,466.0,466.0,466.0,4,61.0,2.0,3.0,BUF,ARI,2.0,0.0,0.0
135,2024_01_ARI_BUF,3426,BUF,ARI,9/8/2024,2.0,8,449.0,449.0,449.0,4,68.0,2.0,3.0,BUF,ARI,2.0,0.0,0.0
136,2024_01_ARI_BUF,3451,BUF,ARI,9/8/2024,1.0,10,414.0,414.0,414.0,4,57.0,2.0,3.0,BUF,ARI,2.0,0.0,0.0
137,2024_01_ARI_BUF,3473,BUF,ARI,9/8/2024,2.0,13,374.0,374.0,374.0,4,60.0,2.0,3.0,BUF,ARI,2.0,0.0,0.0
138,2024_01_ARI_BUF,3498,BUF,ARI,9/8/2024,3.0,6,332.0,332.0,332.0,4,53.0,2.0,3.0,BUF,ARI,2.0,0.0,0.0
139,2024_01_ARI_BUF,3521,BUF,ARI,9/8/2024,4.0,6,328.0,328.0,328.0,4,53.0,2.0,3.0,BUF,ARI,2.0,0.0,0.0
140,2024_01_ARI_BUF,3541,BUF,ARI,9/8/2024,1.0,10,317.0,317.0,317.0,4,81.0,3.0,-3.0,ARI,BUF,3.0,0.0,0.0
141,2024_01_ARI_BUF,3581,BUF,ARI,9/8/2024,2.0,10,313.0,313.0,313.0,4,81.0,3.0,-3.0,ARI,BUF,3.0,0.0,0.0
142,2024_01_ARI_BUF,3608,BUF,ARI,9/8/2024,3.0,10,308.0,308.0,308.0,4,81.0,3.0,-3.0,ARI,BUF,3.0,0.0,0.0
143,2024_01_ARI_BUF,3628,BUF,ARI,9/8/2024,4.0,15,276.0,276.0,276.0,4,86.0,3.0,-3.0,ARI,BUF,3.0,0.0,0.0
144,2024_01_ARI_BUF,3647,BUF,ARI,9/8/2024,1.0,10,270.0,270.0,270.0,4,42.0,2.0,3.0,BUF,ARI,2.0,0.0,0.0
145,2024_01_ARI_BUF,3671,BUF,ARI,9/8/2024,2.0,1,232.0,232.0,232.0,4,33.0,2.0,3.0,BUF,ARI,2.0,0.0,0.0
146,2024_01_ARI_BUF,3695,BUF,ARI,9/8/2024,1.0,10,232.0,232.0,232.0,4,28.0,2.0,3.0,BUF,ARI,2.0,0.0,0.0
147,2024_01_ARI_BUF,3719,BUF,ARI,9/8/2024,2.0,3,188.0,188.0,188.0,4,21.0,2.0,3.0,BUF,ARI,2.0,0.0,0.0
148,2024_01_ARI_BUF,3741,BUF,ARI,9/8/2024,3.0,2,143.0,143.0,143.0,4,20.0,2.0,3.0,BUF,ARI,2.0,0.0,0.0
149,2024_01_ARI_BUF,3763,BUF,ARI,9/8/2024,4.0,3,120.0,120.0,120.0,4,21.0,2.0,3.0,BUF,ARI,2.0,0.0,0.0
151,2024_01_ARI_BUF,3806,BUF,ARI,9/8/2024,1.0,10,116.0,116.0,116.0,4,60.0,3.0,-6.0,ARI,BUF,3.0,0.0,0.0
152,2024_01_ARI_BUF,3845,BUF,ARI,9/8/2024,2.0,10,111.0,111.0,111.0,4,60.0,3.0,-6.0,ARI,BUF,3.0,0.0,0.0
153,2024_01_ARI_BUF,3870,BUF,ARI,9/8/2024,3.0,5,93.0,93.0,93.0,4,55.0,3.0,-6.0,ARI,BUF,3.0,0.0,0.0
154,2024_01_ARI_BUF,3900,BUF,ARI,9/8/2024,1.0,10,88.0,88.0,88.0,4,43.0,3.0,-6.0,ARI,BUF,3.0,0.0,0.0
155,2024_01_ARI_BUF,3925,BUF,ARI,9/8/2024,2.0,6,70.0,70.0,70.0,4,39.0,3.0,-6.0,ARI,BUF,3.0,0.0,0.0
156,2024_01_ARI_BUF,3955,BUF,ARI,9/8/2024,1.0,10,44.0,44.0,44.0,4,32.0,3.0,-6.0,ARI,BUF,3.0,0.0,0.0
157,2024_01_ARI_BUF,4001,BUF,ARI,9/8/2024,2.0,10,40.0,40.0,40.0,4,32.0,3.0,-6.0,ARI,BUF,3.0,0.0,0.0
158,2024_01_ARI_BUF,4033,BUF,ARI,9/8/2024,3.0,10,36.0,36.0,36.0,4,32.0,3.0,-6.0,ARI,BUF,3.0,0.0,0.0
160,2024_01_ARI_BUF,4062,BUF,ARI,9/8/2024,4.0,7,32.0,32.0,32.0,4,29.0,2.0,-6.0,ARI,BUF,2.0,0.0,0.0
161,2024_01_ARI_BUF,4094,BUF,ARI,9/8/2024,1.0,10,26.0,26.0,26.0,4,71.0,2.0,6.0,BUF,ARI,2.0,0.0,0.0
165,2024_01_BAL_KC,60,KC,BAL,9/5/2024,1.0,10,900.0,1800.0,3600.0,1,70.0,3.0,0.0,BAL,KC,3.0,0.0,0.0
166,2024_01_BAL_KC,82,KC,BAL,9/5/2024,2.0,8,859.0,1759.0,3559.0,1,68.0,3.0,0.0,BAL,KC,3.0,0.0,0.0
167,2024_01_BAL_KC,118,KC,BAL,9/5/2024,2.0,13,835.0,1735.0,3535.0,1,73.0,3.0,0.0,BAL,KC,3.0,0.0,0.0
168,2024_01_BAL_KC,148,KC,BAL,9/5/2024,3.0,11,800.0,1700.0,3500.0,1,71.0,3.0,0.0,BAL,KC,3.0,0.0,0.0
169,2024_01_BAL_KC,183,KC,BAL,9/5/2024,1.0,10,763.0,1663.0,3463.0,1,53.0,3.0,0.0,BAL,KC,3.0,0.0,0.0
170,2024_01_BAL_KC,205,KC,BAL,9/5/2024,2.0,9,720.0,1620.0,3420.0,1,52.0,3.0,0.0,BAL,KC,3.0,0.0,0.0
172,2024_01_BAL_KC,273,KC,BAL,9/5/2024,3.0,9,709.0,1609.0,3409.0,1,52.0,3.0,0.0,BAL,KC,3.0,0.0,0.0
173,2024_01_BAL_KC,298,KC,BAL,9/5/2024,1.0,10,665.0,1565.0,3365.0,1,33.0,3.0,0.0,BAL,KC,3.0,0.0,0.0
174,2024_01_BAL_KC,320,KC,BAL,9/5/2024,2.0,4,626.0,1526.0,3326.0,1,27.0,3.0,0.0,BAL,KC,3.0,0.0,0.0
175,2024_01_BAL_KC,342,KC,BAL,9/5/2024,3.0,1,580.0,1480.0,3280.0,1,24.0,3.0,0.0,BAL,KC,3.0,0.0,0.0
176,2024_01_BAL_KC,369,KC,BAL,9/5/2024,1.0,10,540.0,1440.0,3240.0,1,13.0,3.0,0.0,BAL,KC,3.0,0.0,0.0
177,2024_01_BAL_KC,391,KC,BAL,9/5/2024,2.0,2,498.0,1398.0,3198.0,1,5.0,3.0,0.0,BAL,KC,3.0,0.0,0.0
180,2024_01_BAL_KC,459,KC,BAL,9/5/2024,1.0,10,489.0,1389.0,3189.0,1,67.0,3.0,-7.0,KC,BAL,3.0,0.0,0.0
181,2024_01_BAL_KC,488,KC,BAL,9/5/2024,1.0,10,459.0,1359.0,3159.0,1,56.0,3.0,-7.0,KC,BAL,3.0,0.0,0.0
182,2024_01_BAL_KC,517,KC,BAL,9/5/2024,2.0,10,423.0,1323.0,3123.0,1,56.0,3.0,-7.0,KC,BAL,3.0,0.0,0.0
183,2024_01_BAL_KC,539,KC,BAL,9/5/2024,3.0,6,383.0,1283.0,3083.0,1,52.0,3.0,-7.0,KC,BAL,3.0,0.0,0.0
184,2024_01_BAL_KC,575,KC,BAL,9/5/2024,1.0,10,362.0,1262.0,3062.0,1,21.0,3.0,-7.0,KC,BAL,3.0,0.0,0.0
187,2024_01_BAL_KC,637,KC,BAL,9/5/2024,1.0,10,355.0,1255.0,3055.0,1,70.0,3.0,0.0,BAL,KC,3.0,0.0,0.0
188,2024_01_BAL_KC,662,KC,BAL,9/5/2024,1.0,10,313.0,1213.0,3013.0,1,55.0,3.0,0.0,BAL,KC,3.0,0.0,0.0
189,2024_01_BAL_KC,684,KC,BAL,9/5/2024,2.0,9,269.0,1169.0,2969.0,1,54.0,3.0,0.0,BAL,KC,3.0,0.0,0.0
190,2024_01_BAL_KC,709,KC,BAL,9/5/2024,3.0,6,228.0,1128.0,2928.0,1,51.0,3.0,0.0,BAL,KC,3.0,0.0,0.0
191,2024_01_BAL_KC,734,KC,BAL,9/5/2024,4.0,5,183.0,1083.0,2883.0,1,50.0,3.0,0.0,BAL,KC,3.0,0.0,0.0
192,2024_01_BAL_KC,754,KC,BAL,9/5/2024,1.0,10,175.0,1075.0,2875.0,1,90.0,3.0,0.0,KC,BAL,3.0,0.0,0.0
193,2024_01_BAL_KC,791,KC,BAL,9/5/2024,1.0,10,139.0,1039.0,2839.0,1,67.0,3.0,0.0,KC,BAL,3.0,0.0,0.0
194,2024_01_BAL_KC,816,KC,BAL,9/5/2024,1.0,10,99.0,999.0,2799.0,1,48.0,3.0,0.0,KC,BAL,3.0,0.0,0.0
195,2024_01_BAL_KC,838,KC,BAL,9/5/2024,2.0,9,69.0,969.0,2769.0,1,47.0,3.0,0.0,KC,BAL,3.0,0.0,0.0
