,game_id,play_id,home_team,away_team,game_date,down,ydstogo,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,qtr,yardline_100,posteam_timeouts_remaining,score_differential,posteam,defteam,posteam_timeouts_remaining,interception,fumble_lost
19,2022_01_BAL_NYJ,490,NYJ,BAL,9/11/2022,2.0,9,471,1371,3171,1,82.0,3.0,0.0,NYJ,BAL,3.0,0.0,0.0
20,2022_01_BAL_NYJ,511,NYJ,BAL,9/11/2022,3.0,9,436,1336,3136,1,82.0,3.0,0.0,NYJ,BAL,3.0,0.0,0.0
21,2022_01_BAL_NYJ,533,NYJ,BAL,9/11/2022,4.0,9,432,1332,3132,1,82.0,3.0,0.0,NYJ,BAL,3.0,0.0,0.0
22,2022_01_BAL_NYJ,552,NYJ,BAL,9/11/2022,1.0,10,425,1325,3125,1,66.0,2.0,0.0,BAL,NYJ,2.0,0.0,0.0
23,2022_01_BAL_NYJ,574,NYJ,BAL,9/11/2022,2.0,10,422,1322,3122,1,66.0,2.0,0.0,BAL,NYJ,2.0,0.0,0.0
24,2022_01_BAL_NYJ,595,NYJ,BAL,9/11/2022,3.0,9,373,1273,3073,1,65.0,2.0,0.0,BAL,NYJ,2.0,0.0,0.0
25,2022_01_BAL_NYJ,617,NYJ,BAL,9/11/2022,4.0,9,368,1268,3068,1,65.0,2.0,0.0,BAL,NYJ,2.0,0.0,0.0
26,2022_01_BAL_NYJ,636,NYJ,BAL,9/11/2022,1.0,10,361,1261,3061,1,83.0,3.0,0.0,NYJ,BAL,3.0,0.0,0.0
27,2022_01_BAL_NYJ,660,NYJ,BAL,9/11/2022,1.0,10,321,1221,3021,1,59.0,3.0,0.0,NYJ,BAL,3.0,0.0,0.0
28,2022_01_BAL_NYJ,697,NYJ,BAL,9/11/2022,1.0,19,307,1207,3007,1,68.0,3.0,0.0,NYJ,BAL,3.0,1.0,0.0
29,2022_01_BAL_NYJ,723,NYJ,BAL,9/11/2022,1.0,10,296,1196,2996,1,13.0,2.0,0.0,BAL,NYJ,2.0,0.0,0.0
30,2022_01_BAL_NYJ,744,NYJ,BAL,9/11/2022,2.0,11,248,1148,2948,1,14.0,2.0,0.0,BAL,NYJ,2.0,0.0,0.0
31,2022_01_BAL_NYJ,768,NYJ,BAL,9/11/2022,3.0,3,204,1104,2904,1,6.0,2.0,0.0,BAL,NYJ,2.0,0.0,0.0
32,2022_01_BAL_NYJ,790,NYJ,BAL,9/11/2022,4.0,3,199,1099,2899,1,6.0,2.0,0.0,BAL,NYJ,2.0,0.0,0.0
34,2022_01_BAL_NYJ,824,NYJ,BAL,9/11/2022,1.0,10,196,1096,2896,1,75.0,3.0,-3.0,NYJ,BAL,3.0,0.0,0.0
35,2022_01_BAL_NYJ,846,NYJ,BAL,9/11/2022,2.0,10,191,1091,2891,1,75.0,3.0,-3.0,NYJ,BAL,3.0,0.0,0.0
36,2022_01_BAL_NYJ,868,NYJ,BAL,9/11/2022,3.0,10,187,1087,2887,1,75.0,3.0,-3.0,NYJ,BAL,3.0,0.0,0.0
37,2022_01_BAL_NYJ,892,NYJ,BAL,9/11/2022,4.0,1,120,1020,2820,1,66.0,3.0,-3.0,NYJ,BAL,3.0,0.0,0.0
38,2022_01_BAL_NYJ,911,NYJ,BAL,9/11/2022,1.0,10,113,1013,2813,1,84.0,2.0,3.0,BAL,NYJ,2.0,0.0,0.0
39,2022_01_BAL_NYJ,935,NYJ,BAL,9/11/2022,1.0,10,72,972,2772,1,73.0,2.0,3.0,BAL,NYJ,2.0,0.0,0.0
40,2022_01_BAL_NYJ,959,NYJ,BAL,9/11/2022,2.0,8,25,925,2725,1,71.0,2.0,3.0,BAL,NYJ,2.0,0.0,0.0
42,2022_01_BAL_NYJ,999,NYJ,BAL,9/11/2022,3.0,5,900,900,2700,2,68.0,2.0,3.0,BAL,NYJ,2.0,0.0,0.0
43,2022_01_BAL_NYJ,1021,NYJ,BAL,9/11/2022,4.0,5,896,896,2696,2,68.0,2.0,3.0,BAL,NYJ,2.0,0.0,0.0
44,2022_01_BAL_NYJ,1051,NYJ,BAL,9/11/2022,1.0,10,885,885,2685,2,71.0,3.0,-3.0,NYJ,BAL,3.0,0.0,0.0
45,2022_01_BAL_NYJ,1075,NYJ,BAL,9/11/2022,1.0,10,858,858,2658,2,56.0,3.0,-3.0,NYJ,BAL,3.0,0.0,0.0
46,2022_01_BAL_NYJ,1099,NYJ,BAL,9/11/2022,1.0,10,817,817,2617,2,45.0,3.0,-3.0,NYJ,BAL,3.0,0.0,0.0
47,2022_01_BAL_NYJ,1120,NYJ,BAL,9/11/2022,2.0,6,781,781,2581,2,41.0,3.0,-3.0,NYJ,BAL,3.0,0.0,0.0
48,2022_01_BAL_NYJ,1144,NYJ,BAL,9/11/2022,1.0,10,740,740,2540,2,33.0,3.0,-3.0,NYJ,BAL,3.0,0.0,0.0
49,2022_01_BAL_NYJ,1165,NYJ,BAL,9/11/2022,2.0,10,700,700,2500,2,33.0,3.0,-3.0,NYJ,BAL,3.0,0.0,0.0
50,2022_01_BAL_NYJ,1194,NYJ,BAL,9/11/2022,3.0,4,660,660,2460,2,27.0,3.0,-3.0,NYJ,BAL,3.0,0.0,0.0
51,2022_01_BAL_NYJ,1216,NYJ,BAL,9/11/2022,4.0,4,655,655,2455,2,27.0,3.0,-3.0,NYJ,BAL,3.0,0.0,0.0
52,2022_01_BAL_NYJ,1236,NYJ,BAL,9/11/2022,1.0,10,651,651,2451,2,65.0,2.0,3.0,BAL,NYJ,2.0,0.0,0.0
53,2022_01_BAL_NYJ,1260,NYJ,BAL,9/11/2022,2.0,5,617,617,2417,2,60.0,2.0,3.0,BAL,NYJ,2.0,0.0,0.0
54,2022_01_BAL_NYJ,1284,NYJ,BAL,9/11/2022,1.0,10,583,583,2383,2,49.0,2.0,3.0,BAL,NYJ,2.0,0.0,0.0
55,2022_01_BAL_NYJ,1310,NYJ,BAL,9/11/2022,2.0,10,539,539,2339,2,49.0,2.0,3.0,BAL,NYJ,2.0,0.0,0.0
56,2022_01_BAL_NYJ,1337,NYJ,BAL,9/11/2022,3.0,12,496,496,2296,2,51.0,2.0,3.0,BAL,NYJ,2.0,0.0,0.0
57,2022_01_BAL_NYJ,1359,NYJ,BAL,9/11/2022,4.0,12,488,488,2288,2,51.0,2.0,3.0,BAL,NYJ,2.0,0.0,0.0
58,2022_01_BAL_NYJ,1378,NYJ,BAL,9/11/2022,1.0,10,481,481,2281,2,89.0,3.0,-3.0,NYJ,BAL,3.0,0.0,0.0
59,2022_01_BAL_NYJ,1399,NYJ,BAL,9/11/2022,1.0,10,456,456,2256,2,75.0,3.0,-3.0,NYJ,BAL,3.0,0.0,0.0
60,2022_01_BAL_NYJ,1445,NYJ,BAL,9/11/2022,2.0,5,414,414,2214,2,70.0,3.0,-3.0,NYJ,BAL,3.0,0.0,0.0
61,2022_01_BAL_NYJ,1469,NYJ,BAL,9/11/2022,1.0,10,377,377,2177,2,64.0,3.0,-3.0,NYJ,BAL,3.0,0.0,0.0
62,2022_01_BAL_NYJ,1488,NYJ,BAL,9/11/2022,2.0,16,332,332,2132,2,70.0,3.0,-3.0,NYJ,BAL,3.0,0.0,0.0
63,2022_01_BAL_NYJ,1516,NYJ,BAL,9/11/2022,3.0,17,295,295,2095,2,71.0,3.0,-3.0,NYJ,BAL,3.0,0.0,0.0
64,2022_01_BAL_NYJ,1538,NYJ,BAL,9/11/2022,4.0,17,290,290,2090,2,71.0,3.0,-3.0,NYJ,BAL,3.0,0.0,0.0
65,2022_01_BAL_NYJ,1563,NYJ,BAL,9/11/2022,1.0,10,281,281,2081,2,62.0,2.0,3.0,BAL,NYJ,2.0,0.0,0.0
66,2022_01_BAL_NYJ,1596,NYJ,BAL,9/11/2022,1.0,10,275,275,2075,2,30.0,2.0,3.0,BAL,NYJ,2.0,0.0,0.0
67,2022_01_BAL_NYJ,1618,NYJ,BAL,9/11/2022,2.0,10,269,269,2069,2,30.0,2.0,3.0,BAL,NYJ,2.0,0.0,0.0
68,2022_01_BAL_NYJ,1642,NYJ,BAL,9/11/2022,3.0,5,231,231,2031,2,25.0,2.0,3.0,BAL,NYJ,2.0,0.0,0.0
71,2022_01_BAL_NYJ,1696,NYJ,BAL,9/11/2022,1.0,10,225,225,2025,2,75.0,3.0,-10.0,NYJ,BAL,3.0,0.0,0.0
72,2022_01_BAL_NYJ,1717,NYJ,BAL,9/11/2022,2.0,5,194,194,1994,2,70.0,3.0,-10.0,NYJ,BAL,3.0,0.0,0.0
73,2022_01_BAL_NYJ,1738,NYJ,BAL,9/11/2022,1.0,10,154,154,1954,2,48.0,3.0,-10.0,NYJ,BAL,3.0,0.0,0.0
74,2022_01_BAL_NYJ,1779,NYJ,BAL,9/11/2022,2.0,7,120,120,1920,2,45.0,3.0,-10.0,NYJ,BAL,3.0,0.0,0.0
75,2022_01_BAL_NYJ,1803,NYJ,BAL,9/11/2022,1.0,10,86,86,1886,2,32.0,3.0,-10.0,NYJ,BAL,3.0,0.0,0.0
77,2022_01_BAL_NYJ,1841,NYJ,BAL,9/11/2022,2.0,5,80,80,1880,2,27.0,3.0,-10.0,NYJ,BAL,3.0,0.0,0.0
79,2022_01_BAL_NYJ,1879,NYJ,BAL,9/11/2022,3.0,5,76,76,1876,2,27.0,3.0,-10.0,NYJ,BAL,3.0,0.0,0.0
81,2022_01_BAL_NYJ,1919,NYJ,BAL,9/11/2022,4.0,5,28,28,1828,2,27.0,2.0,-10.0,NYJ,BAL,2.0,0.0,0.0
83,2022_01_BAL_NYJ,1994,NYJ,BAL,9/11/2022,1.0,10,24,24,1824,2,75.0,0.0,7.0,BAL,NYJ,0.0,0.0,0.0
86,2022_01_BAL_NYJ,2049,NYJ,BAL,9/11/2022,1.0,10,900,1800,1800,3,75.0,3.0,7.0,BAL,NYJ,3.0,0.0,0.0
87,2022_01_BAL_NYJ,2070,NYJ,BAL,9/11/2022,2.0,8,862,1762,1762,3,73.0,3.0,7.0,BAL,NYJ,3.0,0.0,0.0
88,2022_01_BAL_NYJ,2092,NYJ,BAL,9/11/2022,3.0,8,855,1755,1755,3,73.0,3.0,7.0,BAL,NYJ,3.0,0.0,0.0
89,2022_01_BAL_NYJ,2113,NYJ,BAL,9/11/2022,1.0,10,814,1714,1714,3,65.0,3.0,7.0,BAL,NYJ,3.0,0.0,0.0
90,2022_01_BAL_NYJ,2139,NYJ,BAL,9/11/2022,2.0,9,778,1678,1678,3,64.0,3.0,7.0,BAL,NYJ,3.0,0.0,0.0
91,2022_01_BAL_NYJ,2161,NYJ,BAL,9/11/2022,3.0,9,770,1670,1670,3,64.0,3.0,7.0,BAL,NYJ,3.0,0.0,0.0
92,2022_01_BAL_NYJ,2183,NYJ,BAL,9/11/2022,4.0,9,765,1665,1665,3,64.0,3.0,7.0,BAL,NYJ,3.0,0.0,0.0
93,2022_01_BAL_NYJ,2200,NYJ,BAL,9/11/2022,1.0,10,758,1658,1658,3,80.0,3.0,-7.0,NYJ,BAL,3.0,0.0,0.0
94,2022_01_BAL_NYJ,2219,NYJ,BAL,9/11/2022,2.0,15,716,1616,1616,3,85.0,3.0,-7.0,NYJ,BAL,3.0,0.0,0.0
95,2022_01_BAL_NYJ,2243,NYJ,BAL,9/11/2022,3.0,15,676,1576,1576,3,85.0,3.0,-7.0,NYJ,BAL,3.0,0.0,0.0
96,2022_01_BAL_NYJ,2267,NYJ,BAL,9/11/2022,4.0,6,630,1530,1530,3,76.0,3.0,-7.0,NYJ,BAL,3.0,0.0,0.0
97,2022_01_BAL_NYJ,2285,NYJ,BAL,9/11/2022,1.0,10,624,1524,1524,3,44.0,3.0,7.0,BAL,NYJ,3.0,0.0,0.0
98,2022_01_BAL_NYJ,2314,NYJ,BAL,9/11/2022,1.0,10,589,1489,1489,3,29.0,3.0,7.0,BAL,NYJ,3.0,0.0,0.0
99,2022_01_BAL_NYJ,2340,NYJ,BAL,9/11/2022,2.0,4,553,1453,1453,3,23.0,3.0,7.0,BAL,NYJ,3.0,0.0,0.0
100,2022_01_BAL_NYJ,2361,NYJ,BAL,9/11/2022,1.0,10,509,1409,1409,3,17.0,3.0,7.0,BAL,NYJ,3.0,0.0,0.0
101,2022_01_BAL_NYJ,2385,NYJ,BAL,9/11/2022,2.0,11,483,1383,1383,3,18.0,3.0,7.0,BAL,NYJ,3.0,0.0,0.0
102,2022_01_BAL_NYJ,2406,NYJ,BAL,9/11/2022,3.0,10,440,1340,1340,3,17.0,3.0,7.0,BAL,NYJ,3.0,0.0,0.0
105,2022_01_BAL_NYJ,2457,NYJ,BAL,9/11/2022,1.0,10,434,1334,1334,3,75.0,3.0,-14.0,NYJ,BAL,3.0,0.0,0.0
106,2022_01_BAL_NYJ,2478,NYJ,BAL,9/11/2022,2.0,9,398,1298,1298,3,74.0,3.0,-14.0,NYJ,BAL,3.0,0.0,0.0
107,2022_01_BAL_NYJ,2500,NYJ,BAL,9/11/2022,3.0,9,390,1290,1290,3,74.0,3.0,-14.0,NYJ,BAL,3.0,0.0,0.0
108,2022_01_BAL_NYJ,2530,NYJ,BAL,9/11/2022,1.0,10,366,1266,1266,3,69.0,3.0,-14.0,NYJ,BAL,3.0,0.0,0.0
109,2022_01_BAL_NYJ,2551,NYJ,BAL,9/11/2022,2.0,8,331,1231,1231,3,67.0,3.0,-14.0,NYJ,BAL,3.0,0.0,0.0
110,2022_01_BAL_NYJ,2572,NYJ,BAL,9/11/2022,3.0,2,294,1194,1194,3,61.0,3.0,-14.0,NYJ,BAL,3.0,0.0,0.0
111,2022_01_BAL_NYJ,2594,NYJ,BAL,9/11/2022,4.0,2,288,1188,1188,3,61.0,3.0,-14.0,NYJ,BAL,3.0,0.0,0.0
112,2022_01_BAL_NYJ,2613,NYJ,BAL,9/11/2022,1.0,10,277,1177,1177,3,88.0,3.0,14.0,BAL,NYJ,3.0,0.0,0.0
113,2022_01_BAL_NYJ,2635,NYJ,BAL,9/11/2022,2.0,10,274,1174,1174,3,88.0,3.0,14.0,BAL,NYJ,3.0,0.0,0.0
114,2022_01_BAL_NYJ,2659,NYJ,BAL,9/11/2022,1.0,10,231,1131,1131,3,73.0,3.0,14.0,BAL,NYJ,3.0,0.0,0.0
115,2022_01_BAL_NYJ,2680,NYJ,BAL,9/11/2022,2.0,2,192,1092,1092,3,65.0,3.0,14.0,BAL,NYJ,3.0,0.0,0.0
116,2022_01_BAL_NYJ,2712,NYJ,BAL,9/11/2022,1.0,10,134,1034,1034,3,55.0,3.0,14.0,BAL,NYJ,3.0,0.0,0.0
119,2022_01_BAL_NYJ,2791,NYJ,BAL,9/11/2022,1.0,10,121,1021,1021,3,91.0,3.0,-21.0,NYJ,BAL,3.0,0.0,0.0
120,2022_01_BAL_NYJ,2803,NYJ,BAL,9/11/2022,1.0,10,85,985,985,3,74.0,3.0,-21.0,NYJ,BAL,3.0,0.0,0.0
121,2022_01_BAL_NYJ,3037,NYJ,BAL,9/11/2022,2.0,2,63,963,963,3,66.0,3.0,-21.0,NYJ,BAL,3.0,0.0,0.0
122,2022_01_BAL_NYJ,2844,NYJ,BAL,9/11/2022,1.0,10,38,938,938,3,64.0,3.0,-21.0,NYJ,BAL,3.0,0.0,0.0
123,2022_01_BAL_NYJ,2866,NYJ,BAL,9/11/2022,2.0,10,33,933,933,3,64.0,3.0,-21.0,NYJ,BAL,3.0,0.0,0.0
124,2022_01_BAL_NYJ,2891,NYJ,BAL,9/11/2022,1.0,10,8,908,908,3,52.0,3.0,-21.0,NYJ,BAL,3.0,0.0,0.0
126,2022_01_BAL_NYJ,2934,NYJ,BAL,9/11/2022,1.0,10,900,900,900,4,40.0,3.0,-21.0,NYJ,BAL,3.0,0.0,0.0
127,2022_01_BAL_NYJ,2963,NYJ,BAL,9/11/2022,1.0,10,878,878,878,4,25.0,3.0,-21.0,NYJ,BAL,3.0,0.0,0.0
128,2022_01_BAL_NYJ,2987,NYJ,BAL,9/11/2022,2.0,7,853,853,853,4,22.0,3.0,-21.0,NYJ,BAL,3.0,0.0,1.0
129,2022_01_BAL_NYJ,3026,NYJ,BAL,9/11/2022,1.0,10,843,843,843,4,85.0,3.0,21.0,BAL,NYJ,3.0,0.0,0.0
130,2022_01_BAL_NYJ,3071,NYJ,BAL,9/11/2022,2.0,2,797,797,797,4,77.0,3.0,21.0,BAL,NYJ,3.0,0.0,0.0
131,2022_01_BAL_NYJ,3115,NYJ,BAL,9/11/2022,2.0,12,769,769,769,4,87.0,3.0,21.0,BAL,NYJ,3.0,0.0,0.0
132,2022_01_BAL_NYJ,3139,NYJ,BAL,9/11/2022,3.0,8,721,721,721,4,83.0,3.0,21.0,BAL,NYJ,3.0,0.0,0.0
133,2022_01_BAL_NYJ,3163,NYJ,BAL,9/11/2022,1.0,10,673,673,673,4,66.0,3.0,21.0,BAL,NYJ,3.0,0.0,0.0
134,2022_01_BAL_NYJ,3184,NYJ,BAL,9/11/2022,2.0,6,625,625,625,4,62.0,3.0,21.0,BAL,NYJ,3.0,0.0,0.0
135,2022_01_BAL_NYJ,3206,NYJ,BAL,9/11/2022,3.0,6,618,618,618,4,62.0,3.0,21.0,BAL,NYJ,3.0,0.0,0.0
136,2022_01_BAL_NYJ,3228,NYJ,BAL,9/11/2022,4.0,6,615,615,615,4,62.0,3.0,21.0,BAL,NYJ,3.0,0.0,0.0
137,2022_01_BAL_NYJ,3253,NYJ,BAL,9/11/2022,1.0,10,606,606,606,4,68.0,3.0,-21.0,NYJ,BAL,3.0,0.0,0.0
138,2022_01_BAL_NYJ,3277,NYJ,BAL,9/11/2022,1.0,10,585,585,585,4,51.0,3.0,-21.0,NYJ,BAL,3.0,0.0,0.0
139,2022_01_BAL_NYJ,3299,NYJ,BAL,9/11/2022,2.0,10,581,581,581,4,51.0,3.0,-21.0,NYJ,BAL,3.0,0.0,0.0
140,2022_01_BAL_NYJ,3323,NYJ,BAL,9/11/2022,3.0,4,545,545,545,4,45.0,3.0,-21.0,NYJ,BAL,3.0,0.0,0.0
141,2022_01_BAL_NYJ,3352,NYJ,BAL,9/11/2022,1.0,10,524,524,524,4,37.0,3.0,-21.0,NYJ,BAL,3.0,0.0,0.0
142,2022_01_BAL_NYJ,3374,NYJ,BAL,9/11/2022,2.0,10,520,520,520,4,37.0,3.0,-21.0,NYJ,BAL,3.0,0.0,0.0
143,2022_01_BAL_NYJ,3398,NYJ,BAL,9/11/2022,3.0,1,490,490,490,4,28.0,3.0,-21.0,NYJ,BAL,3.0,0.0,0.0
144,2022_01_BAL_NYJ,3419,NYJ,BAL,9/11/2022,4.0,1,452,452,452,4,28.0,3.0,-21.0,NYJ,BAL,3.0,0.0,0.0
145,2022_01_BAL_NYJ,3443,NYJ,BAL,9/11/2022,1.0,10,428,428,428,4,21.0,3.0,-21.0,NYJ,BAL,3.0,0.0,0.0
146,2022_01_BAL_NYJ,3475,NYJ,BAL,9/11/2022,1.0,20,419,419,419,4,31.0,3.0,-21.0,NYJ,BAL,3.0,0.0,0.0
147,2022_01_BAL_NYJ,3503,NYJ,BAL,9/11/2022,2.0,11,398,398,398,4,22.0,3.0,-21.0,NYJ,BAL,3.0,0.0,0.0
148,2022_01_BAL_NYJ,3527,NYJ,BAL,9/11/2022,3.0,6,359,359,359,4,17.0,3.0,-21.0,NYJ,BAL,3.0,0.0,0.0
149,2022_01_BAL_NYJ,3551,NYJ,BAL,9/11/2022,4.0,3,317,317,317,4,14.0,3.0,-21.0,NYJ,BAL,3.0,0.0,0.0
150,2022_01_BAL_NYJ,3575,NYJ,BAL,9/11/2022,1.0,10,293,293,293,4,10.0,3.0,-21.0,NYJ,BAL,3.0,0.0,0.0
151,2022_01_BAL_NYJ,3601,NYJ,BAL,9/11/2022,2.0,10,289,289,289,4,10.0,3.0,-21.0,NYJ,BAL,3.0,0.0,0.0
152,2022_01_BAL_NYJ,3625,NYJ,BAL,9/11/2022,3.0,6,268,268,268,4,6.0,3.0,-21.0,NYJ,BAL,3.0,0.0,0.0
153,2022_01_BAL_NYJ,3647,NYJ,BAL,9/11/2022,4.0,6,262,262,262,4,6.0,3.0,-21.0,NYJ,BAL,3.0,0.0,0.0
154,2022_01_BAL_NYJ,3669,NYJ,BAL,9/11/2022,1.0,10,257,257,257,4,93.0,3.0,21.0,BAL,NYJ,3.0,0.0,0.0
156,2022_01_BAL_NYJ,3718,NYJ,BAL,9/11/2022,1.0,14,251,251,251,4,97.0,2.0,21.0,BAL,NYJ,2.0,0.0,0.0
157,2022_01_BAL_NYJ,3742,NYJ,BAL,9/11/2022,2.0,7,210,210,210,4,90.0,2.0,21.0,BAL,NYJ,2.0,0.0,0.0
158,2022_01_BAL_NYJ,3763,NYJ,BAL,9/11/2022,3.0,6,169,169,169,4,89.0,2.0,21.0,BAL,NYJ,2.0,1.0,0.0
159,2022_01_BAL_NYJ,3789,NYJ,BAL,9/11/2022,1.0,10,162,162,162,4,43.0,3.0,-21.0,NYJ,BAL,3.0,0.0,0.0
160,2022_01_BAL_NYJ,3811,NYJ,BAL,9/11/2022,2.0,10,157,157,157,4,43.0,3.0,-21.0,NYJ,BAL,3.0,0.0,0.0
161,2022_01_BAL_NYJ,3835,NYJ,BAL,9/11/2022,1.0,10,151,151,151,4,27.0,3.0,-21.0,NYJ,BAL,3.0,0.0,0.0
162,2022_01_BAL_NYJ,3864,NYJ,BAL,9/11/2022,2.0,5,131,131,131,4,22.0,3.0,-21.0,NYJ,BAL,3.0,0.0,0.0
163,2022_01_BAL_NYJ,3886,NYJ,BAL,9/11/2022,3.0,5,127,127,127,4,22.0,3.0,-21.0,NYJ,BAL,3.0,0.0,0.0
164,2022_01_BAL_NYJ,3933,NYJ,BAL,9/11/2022,1.0,10,120,120,120,4,17.0,3.0,-21.0,NYJ,BAL,3.0,0.0,0.0
165,2022_01_BAL_NYJ,3957,NYJ,BAL,9/11/2022,2.0,5,98,98,98,4,12.0,3.0,-21.0,NYJ,BAL,3.0,0.0,0.0
166,2022_01_BAL_NYJ,3979,NYJ,BAL,9/11/2022,3.0,5,93,93,93,4,12.0,3.0,-21.0,NYJ,BAL,3.0,0.0,0.0
167,2022_01_BAL_NYJ,4013,NYJ,BAL,9/11/2022,4.0,5,82,82,82,4,12.0,3.0,-21.0,NYJ,BAL,3.0,0.0,0.0
168,2022_01_BAL_NYJ,4047,NYJ,BAL,9/11/2022,4.0,15,78,78,78,4,22.0,3.0,-21.0,NYJ,BAL,3.0,0.0,0.0
169,2022_01_BAL_NYJ,4071,NYJ,BAL,9/11/2022,1.0,3,71,71,71,4,3.0,3.0,-21.0,NYJ,BAL,3.0,0.0,0.0
170,2022_01_BAL_NYJ,4093,NYJ,BAL,9/11/2022,2.0,3,67,67,67,4,3.0,3.0,-21.0,NYJ,BAL,3.0,0.0,0.0
171,2022_01_BAL_NYJ,4115,NYJ,BAL,9/11/2022,3.0,3,64,64,64,4,3.0,3.0,-21.0,NYJ,BAL,3.0,0.0,0.0
174,2022_01_BAL_NYJ,4171,NYJ,BAL,9/11/2022,1.0,10,59,59,59,4,42.0,2.0,15.0,BAL,NYJ,2.0,0.0,0.0
175,2022_01_BAL_NYJ,4200,NYJ,BAL,9/11/2022,2.0,11,17,17,17,4,43.0,2.0,15.0,BAL,NYJ,2.0,0.0,0.0
179,2022_01_BUF_LA,56,LA,BUF,9/8/2022,1.0,10,900,1800,3600,1,75.0,3.0,0.0,BUF,LA,3.0,0.0,0.0
180,2022_01_BUF_LA,80,LA,BUF,9/8/2022,2.0,4,869,1769,3569,1,69.0,3.0,0.0,BUF,LA,3.0,0.0,0.0
181,2022_01_BUF_LA,101,LA,BUF,9/8/2022,1.0,10,834,1734,3534,1,62.0,3.0,0.0,BUF,LA,3.0,0.0,0.0
182,2022_01_BUF_LA,122,LA,BUF,9/8/2022,2.0,3,795,1695,3495,1,55.0,3.0,0.0,BUF,LA,3.0,0.0,0.0
183,2022_01_BUF_LA,146,LA,BUF,9/8/2022,1.0,10,753,1653,3453,1,49.0,3.0,0.0,BUF,LA,3.0,0.0,0.0
184,2022_01_BUF_LA,167,LA,BUF,9/8/2022,2.0,8,714,1614,3414,1,47.0,3.0,0.0,BUF,LA,3.0,0.0,0.0
185,2022_01_BUF_LA,191,LA,BUF,9/8/2022,1.0,10,680,1580,3380,1,35.0,3.0,0.0,BUF,LA,3.0,0.0,0.0
186,2022_01_BUF_LA,212,LA,BUF,9/8/2022,2.0,9,642,1542,3342,1,34.0,3.0,0.0,BUF,LA,3.0,0.0,0.0
187,2022_01_BUF_LA,236,LA,BUF,9/8/2022,3.0,1,603,1503,3303,1,26.0,3.0,0.0,BUF,LA,3.0,0.0,0.0
190,2022_01_BUF_LA,299,LA,BUF,9/8/2022,1.0,10,592,1492,3292,1,83.0,3.0,-7.0,LA,BUF,3.0,0.0,0.0
